time,ax,ay,az
3.956000,0.031502,-0.011075,-0.000415
3.958000,0.009773,-0.028042,-0.020786
3.960000,0.003413,-0.015008,-0.025614
3.962000,-0.011209,0.029968,0.024454
3.964000,0.000621,-0.004132,-0.019393
3.966000,-0.005041,0.014088,0.000007
3.968000,-0.015720,-0.049575,0.019090
3.970000,-0.005798,0.011366,0.018286
3.972000,0.003968,-0.003227,0.015897
3.974000,-0.015344,-0.009629,0.006057
3.976000,-0.016126,0.003619,0.014480
3.978000,-0.027205,-0.009917,0.027462
3.980000,0.007815,-0.042477,0.008500
3.982000,0.010906,0.018445,-0.036744
3.984000,0.004633,0.004860,-0.010571
3.986000,0.019303,-0.006279,0.013927
3.988000,0.001757,-0.019324,-0.012542
3.990000,0.007840,-0.029397,0.032402
3.992000,0.006077,0.004478,-0.001264
3.994000,-0.001831,0.032269,0.001705
3.996000,-0.010616,0.004063,0.022495
3.998000,0.044283,-0.027655,-0.003657
4.000000,-0.009039,0.004502,0.003526
4.002000,-0.013318,-0.001067,0.017982
4.004000,0.008680,0.017281,-0.029445
4.006000,0.005037,0.012135,-0.005706
4.008000,-0.028096,-0.059716,0.016583
4.010000,0.022454,0.010905,0.001312
4.012000,-0.001884,-0.020070,0.029347
4.014000,-0.022219,-0.028435,-0.031518
4.016000,0.023776,-0.003769,-0.033800
4.018000,0.012514,0.008219,0.015394
4.020000,-0.025291,-0.032815,0.017316
4.022000,0.035544,0.014092,-0.003865
4.024000,0.013176,0.015267,0.008008
4.026000,-0.000204,0.000940,0.014904
4.028000,0.031804,-0.017352,-0.016277
4.030000,0.003186,-0.019588,-0.014137
4.032000,-0.000562,0.020519,0.003795
4.034000,-0.013206,-0.030224,0.018082
4.036000,0.011637,0.021289,-0.023319
4.038000,0.009532,-0.003304,-0.003959
4.040000,0.000294,-0.001917,-0.004885
4.042000,-0.015800,-0.034162,0.008359
4.044000,0.002599,-0.002934,-0.000174
4.046000,-0.001396,0.012272,-0.010918
4.048000,-0.026669,-0.026728,0.024971
4.050000,-0.029436,0.009973,-0.010785
4.052000,0.011303,0.001780,-0.005842
4.054000,-0.052038,-0.012875,-0.031830
4.056000,0.004108,0.017093,-0.014273
4.058000,-0.009562,-0.044045,0.010322
4.060000,0.026165,0.006934,0.006412
4.062000,-0.009869,0.032389,0.011990
4.064000,0.013190,0.028799,0.011020
4.066000,-0.007938,0.007796,0.041754
4.068000,0.002275,-0.006034,-0.014957
4.070000,0.014737,-0.012716,-0.032388
4.072000,-0.009251,-0.006059,-0.021011
4.074000,0.019931,0.010876,-0.014073
4.076000,-0.019874,-0.016145,-0.019487
4.078000,0.005892,0.015148,0.001873
4.080000,0.018453,0.042663,0.025053
4.082000,0.013201,-0.001238,0.030793
4.084000,0.038329,-0.026888,0.010086
4.086000,-0.015269,-0.026895,0.042825
4.088000,-0.027583,0.015531,-0.007127
4.090000,-0.019887,-0.001195,-0.032650
4.092000,0.013209,0.017537,0.021064
4.094000,0.009958,-0.010673,-0.036772
4.096000,0.002045,0.016612,-0.015100
4.098000,-0.022459,-0.003166,0.010402
4.100000,0.015337,-0.014650,-0.002048
4.102000,-0.024494,-0.008020,-0.003819
4.104000,0.023179,-0.023941,-0.023616
4.106000,0.057149,0.039787,-0.000216
4.108000,0.007329,-0.001928,0.020073
4.110000,0.011662,0.012890,0.000399
4.112000,-0.009857,-0.010737,-0.016605
4.114000,-0.036204,-0.021039,-0.024951
4.116000,-0.012054,-0.004678,-0.016192
4.118000,-0.021858,0.022024,0.007847
4.120000,-0.028940,-0.010415,0.006872
4.122000,0.034447,-0.017411,-0.016010
4.124000,0.005457,0.003109,-0.044215
4.126000,0.007594,0.009980,0.008400
4.128000,-0.006180,0.032857,-0.017954
4.130000,-0.003457,0.007075,0.013781
4.132000,0.019291,0.012880,-0.015122
4.134000,-0.000647,0.014386,-0.019758
4.136000,0.010614,-0.023060,0.003063
4.138000,-0.003920,-0.019267,0.047154
4.140000,-0.006843,-0.021678,0.014981
4.142000,-0.028138,-0.026643,0.002724
4.144000,-0.039555,0.015909,0.007177
4.146000,-0.005231,0.005801,-0.035022
4.148000,0.001130,0.001590,-0.022447
4.150000,-0.025723,-0.051854,-0.050219
4.152000,-0.000689,0.041110,0.034597
4.154000,0.001075,-0.017885,0.030548
4.156000,-0.043120,0.041036,0.007856
4.158000,-0.018302,-0.028985,0.002702
4.160000,0.008145,-0.016248,-0.031032
4.162000,0.007741,-0.044057,-0.004386
4.164000,-0.023073,0.007242,0.035848
4.166000,0.003169,-0.022025,0.002628
4.168000,0.020448,-0.021460,-0.011293
4.170000,0.015541,-0.027450,-0.035161
4.172000,-0.001906,0.015547,0.027606
4.174000,-0.009360,0.014229,-0.001402
4.176000,-0.012587,0.036241,-0.035135
4.178000,0.009356,-0.013714,-0.018485
4.180000,0.003902,0.004376,-0.025551
4.182000,0.012588,-0.025787,-0.002635
4.184000,0.002637,-0.006701,0.004147
4.186000,0.016375,-0.010377,-0.010064
4.188000,0.001892,0.009289,0.015541
4.190000,0.015694,0.020340,0.001576
4.192000,0.017416,0.019821,0.021246
4.194000,-0.016091,-0.016856,-0.007144
4.196000,-0.036163,0.019969,0.060907
4.198000,0.030870,-0.000882,-0.011290
4.200000,0.005133,-0.006492,-0.018067
4.202000,-0.034290,-0.014170,-0.020526
4.204000,-0.014276,-0.011199,-0.004219
4.206000,0.015437,0.034846,-0.034391
4.208000,-0.005594,0.006148,0.005891
4.210000,-0.010241,0.003492,-0.038106
4.212000,0.028018,-0.005245,0.003233
4.214000,-0.020946,0.048920,-0.027025
4.216000,-0.015963,0.026100,-0.007626
4.218000,0.004228,-0.014421,0.012091
4.220000,0.007809,-0.005472,0.046081
4.222000,0.009927,-0.004285,-0.021560
4.224000,0.018225,0.002917,-0.003006
4.226000,0.003972,-0.014025,-0.014475
4.228000,0.009788,0.008776,-0.017397
4.230000,-0.005184,0.029042,-0.014299
4.232000,0.001254,-0.026273,0.016481
4.234000,0.002151,-0.022563,-0.009761
4.236000,0.004302,-0.009663,0.044986
4.238000,0.015451,-0.008736,0.008320
4.240000,0.011103,0.039969,-0.020200
4.242000,0.000884,0.020034,-0.007334
4.244000,-0.016183,0.018886,-0.016037
4.246000,0.001353,-0.005287,0.016001
4.248000,-0.000560,-0.005726,-0.032776
4.250000,0.003864,-0.029034,-0.026819
4.252000,0.044131,0.015635,-0.011831
4.254000,-0.010475,0.009821,0.013659
4.256000,0.008446,0.025720,0.024661
4.258000,0.021369,-0.004217,0.027611
4.260000,0.001960,-0.002836,0.010596
4.262000,0.046757,0.003401,-0.001658
4.264000,-0.007561,0.017838,0.015893
4.266000,0.006482,-0.029404,-0.022890
4.268000,-0.015976,0.014721,-0.036893
4.270000,-0.007030,-0.000410,0.008733
4.272000,0.004979,-0.021173,-0.020114
4.274000,0.016926,-0.041692,-0.001306
4.276000,0.006382,-0.002729,0.002393
4.278000,0.025182,0.028954,0.004962
4.280000,-0.001899,0.033494,0.018756
4.282000,-0.006643,0.007108,0.016642
4.284000,0.054080,0.039240,0.003900
4.286000,0.007885,-0.000859,-0.008840
4.288000,-0.014390,0.019066,0.002155
4.290000,-0.013885,-0.009025,-0.011924
4.292000,-0.018854,-0.010292,-0.003929
4.294000,0.018731,-0.013550,0.052363
4.296000,-0.007288,-0.041211,0.003644
4.298000,0.002547,0.025742,0.009005
4.300000,-0.001270,-0.012833,-0.014110
4.302000,0.014630,-0.016029,0.020401
4.304000,-0.016935,-0.023599,0.015205
4.306000,-0.021511,-0.004087,0.015347
4.308000,0.004486,0.035270,0.004298
4.310000,0.012019,0.041876,0.020684
4.312000,0.006651,-0.033217,0.025434
4.314000,-0.016189,-0.007089,0.005662
4.316000,0.013550,-0.020687,-0.002292
4.318000,-0.014877,0.019767,0.017891
4.320000,-0.010431,0.005732,-0.018083
4.322000,-0.018879,-0.012731,-0.014359
4.324000,0.026023,0.001451,-0.001066
4.326000,0.012668,-0.009548,-0.034827
4.328000,0.012100,0.032285,0.016552
4.330000,0.024944,0.010939,-0.019258
4.332000,0.056253,0.013396,-0.009430
4.334000,-0.034185,-0.053338,-0.004266
4.336000,-0.014768,-0.001336,0.000786
4.338000,-0.012324,0.041664,-0.006873
4.340000,-0.017016,0.026523,-0.001347
4.342000,-0.021552,-0.036942,-0.001193
4.344000,-0.005993,-0.006269,-0.008941
4.346000,-0.024332,-0.024030,-0.015464
4.348000,0.006701,0.034222,0.021629
4.350000,0.001034,0.004886,-0.042088
4.352000,0.009621,-0.015356,-0.004114
4.354000,0.010155,0.000683,-0.009378
4.356000,0.012060,-0.052147,0.008376
4.358000,-0.007468,-0.021699,-0.029086
4.360000,0.042423,0.000729,-0.009996
4.362000,0.004689,0.016914,-0.002047
4.364000,-0.037250,-0.038826,0.021401
4.366000,-0.020048,-0.007623,0.006644
4.368000,-0.034810,0.020194,-0.023670
4.370000,0.000347,-0.029029,-0.009750
4.372000,-0.002436,0.004584,0.017721
4.374000,-0.009369,0.001319,-0.024015
4.376000,0.040219,0.034288,-0.001573
4.378000,0.010980,-0.004603,-0.000182
4.380000,0.014522,-0.003432,-0.007716
4.382000,-0.018621,0.017099,0.053915
4.384000,-0.019983,-0.026527,-0.008255
4.386000,0.000736,-0.004418,0.008995
4.388000,0.003460,-0.009115,-0.015326
4.390000,-0.037126,-0.002778,0.010555
4.392000,-0.003606,0.016968,0.017416
4.394000,0.000281,0.011083,-0.011759
4.396000,-0.004303,-0.014974,-0.001094
4.398000,-0.016268,0.002734,-0.017906
4.400000,-0.010791,0.029809,-0.022888
4.402000,-0.003537,-0.016627,0.020736
4.404000,0.001816,0.002903,-0.011080
4.406000,0.012096,-0.003863,-0.048272
4.408000,0.021617,-0.001260,0.035307
4.410000,-0.005887,-0.032613,-0.016042
4.412000,-0.009123,0.028215,-0.004927
4.414000,0.008753,-0.015487,0.032818
4.416000,0.012217,0.020521,-0.002835
4.418000,-0.008684,-0.012428,-0.003267
4.420000,0.015808,-0.012510,-0.024563
4.422000,0.019592,0.024262,-0.032697
4.424000,0.025834,0.019878,-0.003328
4.426000,0.035566,0.004173,0.007256
4.428000,-0.017328,0.015223,0.006111
4.430000,0.000278,-0.005771,-0.009625
4.432000,0.000226,-0.000167,0.000405
4.434000,-0.001961,-0.013232,-0.036744
4.436000,-0.012985,0.018081,0.009203
4.438000,-0.029711,-0.013868,0.003228
4.440000,0.001854,0.029703,0.039473
4.442000,-0.015367,-0.006317,0.000150
4.444000,0.001720,0.000410,-0.018853
4.446000,-0.015881,0.015175,-0.001014
4.448000,-0.021993,0.000477,-0.006556
4.450000,0.004686,-0.005958,0.008694
4.452000,0.003018,-0.000600,0.000538
4.454000,0.011586,0.017876,-0.025199
4.456000,0.043717,-0.013257,-0.032715
4.458000,0.005546,-0.002525,0.005258
4.460000,0.009702,0.000206,0.027662
4.462000,-0.021551,0.017292,0.001587
4.464000,-0.025738,-0.001997,0.016266
4.466000,0.031657,0.036166,0.020256
4.468000,-0.018470,-0.003131,0.005336
4.470000,-0.020879,-0.004754,-0.016290
4.472000,-0.000782,-0.003421,0.003906
4.474000,-0.001804,-0.026333,0.024141
4.476000,-0.018050,-0.020735,0.010598
4.478000,-0.006099,-0.010613,0.014965
4.480000,0.024588,0.022717,-0.009251
4.482000,-0.016120,-0.000663,-0.004047
4.484000,-0.027873,-0.009693,-0.002375
4.486000,0.018852,0.024531,-0.001027
4.488000,0.009846,0.031024,0.023359
4.490000,-0.012410,0.025108,-0.046943
4.492000,-0.031643,-0.017062,0.000611
4.494000,-0.014892,-0.009905,-0.001590
4.496000,-0.001094,0.036275,-0.027430
4.498000,0.023313,0.004823,0.013435
4.500000,-0.020732,-0.005353,-0.014490
4.502000,-0.001690,0.014367,-0.007141
4.504000,0.013503,0.020146,0.036976
4.506000,-0.047625,-0.011429,0.020199
4.508000,0.020676,0.004389,0.011490
4.510000,-0.023649,0.018531,0.007616
4.512000,0.006640,-0.023206,-0.003294
4.514000,0.004934,0.000247,0.039988
4.516000,0.021692,-0.022288,0.016043
4.518000,0.011018,-0.019672,-0.014991
4.520000,-0.047546,-0.011262,-0.028002
4.522000,-0.015696,0.009542,0.011337
4.524000,0.002764,-0.006440,-0.001117
4.526000,-0.003900,-0.012968,-0.028579
4.528000,0.009552,0.001031,0.008572
4.530000,0.015787,-0.022939,-0.005381
4.532000,0.012169,0.008576,0.010613
4.534000,-0.004285,0.022628,0.008835
4.536000,-0.036927,-0.001584,-0.012165
4.538000,-0.009110,-0.004053,0.012657
4.540000,0.008327,0.007469,-0.009958
4.542000,-0.021809,-0.040569,-0.008658
4.544000,0.012625,0.010736,-0.010645
4.546000,0.018168,0.062038,0.022619
4.548000,0.002537,-0.002454,-0.005611
4.550000,-0.061276,-0.002383,0.027449
4.552000,-0.025562,0.014872,0.035670
4.554000,0.037724,0.032907,-0.014774
4.556000,-0.010931,0.019499,-0.058420
4.558000,-0.039683,-0.043112,0.020890
4.560000,0.024705,0.011268,-0.006839
4.562000,0.000267,0.051439,-0.017324
4.564000,0.022099,0.012449,-0.011774
4.566000,0.005539,-0.023092,-0.008296
4.568000,0.009171,0.005637,0.025944
4.570000,0.007260,-0.025614,0.003198
4.572000,0.013950,0.024656,0.025672
4.574000,0.045549,-0.019118,0.009884
4.576000,0.019420,0.001485,-0.006185
4.578000,-0.031607,-0.017156,-0.007807
4.580000,0.008933,-0.010929,0.011232
4.582000,0.022830,0.029723,0.016409
4.584000,0.024054,0.002069,0.019936
4.586000,-0.008532,-0.011184,-0.005231
4.588000,0.023299,-0.022905,0.003504
4.590000,0.018555,-0.037434,0.011681
4.592000,0.051450,-0.025026,-0.007679
4.594000,-0.015000,0.002239,-0.022699
4.596000,-0.010148,0.019605,-0.016125
4.598000,-0.006122,-0.011207,-0.004821
4.600000,-0.009804,0.031411,0.013244
4.602000,-0.017800,-0.014350,0.025180
4.604000,-0.055254,-0.004760,-0.027121
4.606000,-0.008694,-0.021592,-0.011947
4.608000,0.007387,0.019815,-0.007157
4.610000,-0.009864,0.041950,0.015894
4.612000,0.038708,-0.035236,-0.010562
4.614000,0.000268,-0.006923,-0.008595
4.616000,0.025821,0.025296,-0.028240
4.618000,0.005228,-0.028939,0.009668
4.620000,0.016528,0.011334,-0.003228
4.622000,0.005585,0.024429,-0.013081
4.624000,0.027376,0.001565,-0.005190
4.626000,0.001119,0.011005,0.022540
4.628000,0.009922,0.035218,-0.020098
4.630000,0.007327,0.038969,-0.016833
4.632000,-0.005766,-0.001239,0.025045
4.634000,0.008100,-0.010648,0.001515
4.636000,0.044688,-0.018400,0.013395
4.638000,-0.005408,0.019539,0.008035
4.640000,0.008389,-0.027436,-0.000707
4.642000,0.025156,-0.005051,-0.006966
4.644000,0.022805,0.002054,0.016631
4.646000,0.000234,-0.010060,0.023247
4.648000,-0.047668,0.005596,0.021684
4.650000,0.010334,0.051290,-0.023709
4.652000,-0.044389,-0.002432,0.026098
4.654000,0.029399,-0.008708,-0.007159
4.656000,0.003389,0.020307,-0.015101
4.658000,0.019993,0.004792,-0.003387
4.660000,-0.018042,0.028787,0.016623
4.662000,-0.031050,0.003294,0.010809
4.664000,0.005215,-0.004968,-0.005108
4.666000,-0.000672,-0.035674,0.016753
4.668000,-0.009831,-0.032395,0.002797
4.670000,0.001693,-0.036714,-0.011459
4.672000,0.055349,0.007587,-0.014161
4.674000,0.016691,-0.027245,0.008205
4.676000,0.020990,0.025112,-0.001650
4.678000,0.016879,0.000605,-0.027510
4.680000,0.029589,-0.004884,0.016943
4.682000,-0.003801,-0.016877,-0.009606
4.684000,-0.041095,0.012445,0.031842
4.686000,-0.003772,-0.016090,-0.028060
4.688000,0.016235,-0.019708,-0.003614
4.690000,-0.019396,0.023767,-0.014000
4.692000,-0.003527,0.007092,-0.019508
4.694000,-0.013835,-0.004699,-0.009736
4.696000,0.030041,0.012829,0.035411
4.698000,0.014989,0.000179,0.002867
4.700000,0.013031,0.007660,-0.015834
4.702000,0.012432,-0.016337,-0.036573
4.704000,-0.000745,0.041408,-0.034427
4.706000,0.003951,-0.011592,-0.010729
4.708000,-0.023704,0.031120,-0.012674
4.710000,-0.043729,-0.003777,-0.004481
4.712000,0.003002,0.016142,-0.045444
4.714000,0.006480,0.014684,-0.001834
4.716000,0.024185,0.022937,0.020555
4.718000,0.031427,-0.016812,0.032457
4.720000,0.031400,0.021513,-0.037889
4.722000,-0.019960,0.036929,-0.016028
4.724000,-0.007045,-0.005174,-0.017085
4.726000,0.009607,0.000694,0.002914
4.728000,0.050638,-0.010469,-0.024395
4.730000,0.029602,-0.006929,0.033645
4.732000,0.022388,0.034228,0.000870
4.734000,-0.007756,-0.020085,-0.002463
4.736000,-0.017664,-0.018842,0.031854
4.738000,0.015778,0.032218,-0.000321
4.740000,-0.022013,0.012491,0.008006
4.742000,-0.004769,0.042407,-0.015016
4.744000,-0.002296,-0.009009,-0.027410
4.746000,0.031858,0.002526,-0.012207
4.748000,-0.007094,-0.013214,0.043740
4.750000,-0.048785,0.002866,0.012660
4.752000,0.010089,-0.035482,0.005491
4.754000,-0.013980,0.013699,-0.019527
4.756000,0.000853,0.006469,0.018225
4.758000,-0.001734,-0.001151,-0.027154
4.760000,-0.005474,-0.007807,-0.031341
4.762000,0.015807,-0.017895,-0.011178
4.764000,-0.030657,0.014554,0.039090
4.766000,-0.010340,-0.023422,0.037958
4.768000,0.013681,0.010238,-0.009025
4.770000,-0.012282,0.041489,-0.013484
4.772000,-0.032176,0.029710,-0.032807
4.774000,0.013371,-0.030103,0.001561
4.776000,0.022462,-0.010735,0.003240
4.778000,-0.000900,0.008429,0.015791
4.780000,-0.039217,-0.001406,0.018214
4.782000,0.014119,-0.027988,-0.003948
4.784000,-0.033198,0.007706,0.011121
4.786000,0.006176,-0.000200,-0.014013
4.788000,-0.017749,0.038287,0.010741
4.790000,-0.023197,-0.005065,-0.010145
4.792000,-0.008838,0.023360,0.009189
4.794000,-0.003666,-0.025342,0.007570
4.796000,-0.012884,-0.020560,0.001376
4.798000,0.011774,0.014433,0.015891
4.800000,-0.008921,0.021675,-0.031408
4.802000,0.019604,-0.019148,-0.021298
4.804000,0.005623,0.000482,-0.005401
4.806000,-0.013951,-0.027632,-0.028865
4.808000,-0.017319,-0.003624,-0.008137
4.810000,-0.032950,0.016738,-0.007493
4.812000,0.005815,-0.008699,0.026194
4.814000,-0.007092,-0.004981,0.002851
4.816000,-0.047444,-0.022596,0.020589
4.818000,-0.010714,-0.012967,0.006033
4.820000,-0.018021,0.035162,-0.010713
4.822000,0.031514,0.001458,0.002674
4.824000,-0.034056,-0.020046,0.014589
4.826000,-0.028827,-0.006295,0.023868
4.828000,0.022199,-0.031949,-0.002646
4.830000,0.027135,-0.020283,-0.032950
4.832000,-0.014900,0.027207,-0.034356
4.834000,-0.012642,-0.002850,-0.006528
4.836000,0.012325,0.037815,-0.046758
4.838000,-0.046542,-0.001907,0.035902
4.840000,-0.037224,-0.000720,0.011939
4.842000,-0.005615,0.012818,-0.012713
4.844000,0.030998,-0.053452,-0.022193
4.846000,-0.008715,0.004099,0.020562
4.848000,0.002019,-0.000980,-0.022273
4.850000,0.022676,0.029721,-0.020365
4.852000,0.042138,0.019294,-0.015319
4.854000,-0.011537,-0.022674,0.002282
4.856000,-0.000337,0.024843,0.012416
4.858000,0.036441,-0.005246,0.023853
4.860000,-0.030444,-0.018089,0.020899
4.862000,0.020552,0.003942,0.000015
4.864000,-0.020366,-0.004055,0.020410
4.866000,0.002049,0.030769,-0.013420
4.868000,-0.004852,0.006812,-0.036417
4.870000,-0.019160,0.004113,-0.013423
4.872000,-0.019662,0.018013,-0.016125
4.874000,0.005528,0.021857,-0.012640
4.876000,0.019911,0.015672,-0.019187
4.878000,-0.002595,0.028389,-0.009222
4.880000,0.001402,0.012174,0.012400
4.882000,0.011423,0.003353,0.034305
4.884000,-0.019432,0.024783,-0.034507
4.886000,0.014794,-0.001818,-0.025755
4.888000,0.016387,0.000665,-0.015829
4.890000,0.052073,0.034432,0.015315
4.892000,-0.007522,0.032438,-0.004099
4.894000,-0.009162,-0.000164,-0.014482
4.896000,0.015379,-0.009071,0.014335
4.898000,0.016382,0.029263,0.019128
4.900000,-0.010702,0.016008,-0.000375
4.902000,-0.008063,0.006312,-0.016324
4.904000,0.010823,-0.006437,0.005406
4.906000,-0.016552,0.006634,-0.004665
4.908000,-0.008211,-0.000434,-0.004820
4.910000,0.001792,-0.013287,-0.010248
4.912000,0.019919,0.002581,0.018500
4.914000,-0.012092,0.005308,0.004998
4.916000,-0.036848,-0.007508,0.020714
4.918000,-0.038332,0.018077,0.026727
4.920000,-0.025188,0.025777,0.009180
4.922000,-0.026263,0.019398,-0.010130
4.924000,-0.003092,-0.005525,0.020807
4.926000,-0.023778,0.015116,0.009313
4.928000,-0.014055,0.001559,0.052067
4.930000,-0.015482,-0.024715,0.006202
4.932000,-0.008810,0.013455,0.013954
4.934000,0.026450,0.002923,0.005808
4.936000,0.013239,0.051871,-0.001982
4.938000,0.000323,0.029145,-0.005176
4.940000,-0.009221,0.014223,0.005885
4.942000,-0.008665,0.004983,0.010424
4.944000,0.006555,0.003274,0.023088
4.946000,0.011683,-0.020074,0.006177
4.948000,-0.018152,-0.034780,-0.009258
4.950000,0.000730,-0.017451,-0.006537
4.952000,-0.040632,-0.000954,-0.026459
4.954000,0.004234,-0.042111,0.033224
4.956000,0.015243,-0.010886,-0.010823
4.958000,-0.005601,-0.004952,0.019349
4.960000,0.036331,-0.004309,0.005531
4.962000,-0.017625,-0.013234,0.006075
4.964000,0.004349,-0.006830,-0.002349
4.966000,-0.000716,0.034478,-0.015756
4.968000,-0.002006,0.013243,-0.019371
4.970000,-0.002286,-0.011206,0.034569
4.972000,0.002142,-0.001367,0.002279
4.974000,0.016959,-0.000566,0.022505
4.976000,0.027555,-0.015359,0.027698
4.978000,-0.000045,-0.015383,-0.008217
4.980000,0.016306,0.020210,0.008470
4.982000,-0.014035,-0.008396,0.000900
4.984000,0.015319,-0.021894,-0.023144
4.986000,-0.015240,-0.000863,-0.003710
4.988000,0.021813,0.002360,0.011750
4.990000,0.044213,-0.039454,-0.009981
4.992000,-0.002442,-0.000815,-0.006497
4.994000,-0.043851,0.017360,-0.003467
4.996000,-0.010961,0.009025,0.042231
4.998000,0.024638,0.044596,-0.036681
5.000000,0.011062,0.025022,0.010033
5.002000,0.004978,0.028979,0.002933
5.004000,0.020173,0.056002,0.003187
5.006000,0.009689,0.015163,0.018442
5.008000,0.024355,0.003261,0.045348
5.010000,0.018388,0.019475,0.054490
5.012000,0.030434,-0.011185,0.051720
5.014000,0.007176,0.002154,0.077855
5.016000,0.018105,-0.012955,0.089377
5.018000,-0.006143,0.007960,0.088328
5.020000,-0.012029,-0.013038,0.069076
5.022000,0.034135,-0.013739,0.097889
5.024000,0.004324,0.008269,0.105984
5.026000,0.016098,-0.002754,0.087687
5.028000,0.002475,-0.038550,0.080611
5.030000,-0.011730,-0.029111,0.079544
5.032000,0.000220,-0.022945,0.129397
5.034000,0.028720,-0.017659,0.141961
5.036000,0.011105,0.008288,0.120364
5.038000,-0.034229,0.004379,0.172921
5.040000,-0.004305,0.021306,0.163044
5.042000,0.035646,0.015056,0.194989
5.044000,-0.004276,0.021438,0.183411
5.046000,-0.036010,0.012168,0.162673
5.048000,0.037861,0.004194,0.201166
5.050000,0.013648,0.021987,0.213402
5.052000,-0.001400,0.018388,0.197048
5.054000,-0.007428,0.007522,0.187158
5.056000,0.021647,0.025421,0.226006
5.058000,-0.010840,-0.046916,0.211983
5.060000,0.022965,-0.005809,0.262418
5.062000,0.010844,-0.006116,0.239856
5.064000,0.004894,0.023054,0.290492
5.066000,0.002910,0.031428,0.221517
5.068000,-0.003499,-0.029004,0.274696
5.070000,0.020913,0.028223,0.308588
5.072000,-0.017307,-0.023429,0.270194
5.074000,-0.032439,-0.022824,0.292816
5.076000,0.012289,-0.004686,0.295939
5.078000,0.012625,-0.006364,0.298325
5.080000,0.009605,-0.031168,0.324892
5.082000,0.008155,0.012998,0.302092
5.084000,-0.006411,0.013588,0.333781
5.086000,0.015750,0.021081,0.354320
5.088000,-0.000911,-0.008669,0.347698
5.090000,-0.009742,-0.000792,0.339996
5.092000,-0.006238,-0.000609,0.388604
5.094000,0.040413,0.033760,0.390605
5.096000,-0.034700,-0.056685,0.363176
5.098000,0.009996,-0.019139,0.366118
5.100000,-0.033582,0.000111,0.380962
5.102000,-0.002165,-0.021711,0.418905
5.104000,-0.008673,-0.005166,0.421511
5.106000,-0.041701,-0.002522,0.439802
5.108000,0.007781,-0.013154,0.425477
5.110000,-0.007601,0.001289,0.421505
5.112000,-0.041984,0.012563,0.466377
5.114000,0.016791,-0.004725,0.444931
5.116000,0.028700,-0.009064,0.467731
5.118000,0.029802,-0.003315,0.441002
5.120000,0.007179,-0.000149,0.468604
5.122000,0.000921,-0.034806,0.508188
5.124000,0.026563,0.009231,0.481675
5.126000,0.033648,-0.009020,0.520290
5.128000,0.022671,0.025231,0.465380
5.130000,-0.018831,0.011821,0.508812
5.132000,0.004027,0.023401,0.524573
5.134000,0.008790,-0.020220,0.570851
5.136000,-0.036192,-0.007428,0.520619
5.138000,0.009387,-0.024849,0.565420
5.140000,0.045460,-0.014104,0.581139
5.142000,0.012799,0.025042,0.553570
5.144000,0.029468,0.029750,0.568530
5.146000,0.003658,-0.022963,0.586833
5.148000,-0.001464,-0.009166,0.562370
5.150000,0.007625,-0.001524,0.590898
5.152000,-0.016317,0.011712,0.633522
5.154000,-0.019276,-0.035196,0.626453
5.156000,0.025326,-0.032060,0.620865
5.158000,0.027447,0.009793,0.634261
5.160000,-0.019822,-0.038981,0.651618
5.162000,0.019360,-0.008936,0.663448
5.164000,-0.001739,0.003242,0.644872
5.166000,0.006796,0.008313,0.694694
5.168000,0.009204,-0.002834,0.698327
5.170000,0.019887,-0.007315,0.693545
5.172000,0.001654,0.016891,0.671141
5.174000,0.028203,0.005704,0.675596
5.176000,0.006188,-0.012940,0.697468
5.178000,0.012484,0.000754,0.713215
5.180000,-0.016665,0.007663,0.684630
5.182000,0.043173,0.034365,0.737894
5.184000,0.009396,0.015726,0.761749
5.186000,0.014260,0.024291,0.755529
5.188000,-0.032164,-0.012212,0.738479
5.190000,-0.016454,-0.010484,0.744112
5.192000,0.024758,-0.004708,0.773997
5.194000,0.005738,-0.002871,0.772934
5.196000,-0.038276,-0.020160,0.792861
5.198000,0.020766,0.025319,0.804034
5.200000,-0.010876,0.017667,0.821838
5.202000,0.028226,-0.006114,0.785358
5.204000,-0.001757,0.012834,0.820432
5.206000,0.004094,0.004458,0.816730
5.208000,0.023579,0.014397,0.830027
5.210000,-0.017950,-0.026886,0.857288
5.212000,-0.019857,-0.002913,0.867463
5.214000,-0.003930,-0.001161,0.883969
5.216000,0.016543,0.012473,0.872512
5.218000,-0.026618,-0.012569,0.869800
5.220000,-0.033361,-0.049999,0.874942
5.222000,0.016474,-0.021634,0.853305
5.224000,-0.012060,-0.001221,0.922795
5.226000,-0.007845,0.001278,0.897562
5.228000,-0.037136,0.033675,0.922118
5.230000,-0.013580,0.011655,0.933580
5.232000,-0.000151,0.001631,0.903094
5.234000,0.018608,-0.000648,0.917533
5.236000,-0.015425,0.022084,0.974940
5.238000,0.033148,-0.011802,0.957809
5.240000,-0.013691,-0.002806,0.948388
5.242000,-0.013662,-0.021785,0.965473
5.244000,0.030747,0.028378,0.997725
5.246000,0.004229,0.007850,1.002686
5.248000,-0.011040,-0.014150,0.962678
5.250000,-0.003103,-0.002289,1.032686
5.252000,0.027061,0.010193,1.027323
5.254000,0.029324,-0.005014,1.012950
5.256000,-0.016336,-0.010689,1.000166
5.258000,-0.000849,-0.013085,1.053080
5.260000,0.001803,0.006779,1.049529
